place_id,name,place_type,state,lga,lat,lon,is_hub,nearest_node,snap_distance_m,snap_strategy,snap_note,hub_access_before,hub_access_impassable_only,hub_access_all_blocking,reachable_hubs_before,reachable_hubs_impassable_only,reachable_hubs_all_blocking,state_border_access_before,reachable_state_borders_before,hub_network_warning,isolation_category,isolation_confidence,isolation_reason,nearby_blocking_closures_json,hub_route_name,hub_route_distance_m,hub_route_geojson
3169,Toowoomba,hub_anchor_existing,QLD,,-27.55917021,151.9536114,True,1845501,5.8,nearest,Nearest graph node is already in a pre-closure hub-connected component.,True,False,False,9,1,1,True,State Border,This hub cannot reach any other modelled hub when full closures are blocked.,isolated_full_closures,high,"This hub could reach another modelled hub before closures, but after active impassable closures are blocked it cannot reach any other modelled hub.","[{""closure_id"": ""qld.qldtraffic.99300ac1558caff7f2da"", ""source_event_id"": ""824297"", ""distance_m"": 0.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Toowoomba Carnival of Flowers - Grand Central Floral Parade | Road closed to all traffic"", ""road_name"": ""Hume Street"", ""locality"": ""East Toowoomba"", ""restrictions_text"": ""Diversions are in place"", ""raw_advice"": ""Diversions are in place"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/824297""}, {""closure_id"": ""qld.qldtraffic.6fd6e6ca1d0d46c6374b"", ""source_event_id"": ""750590"", ""distance_m"": 48682.7, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Road Closed - Seek Alternative Route | Road closed to all traffic"", ""road_name"": ""Laidley Creek West Road"", ""locality"": ""Mulgowie"", ""restrictions_text"": ""Diversions are in place"", ""raw_advice"": ""Diversions are in place"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Road damage"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/750590""}, {""closure_id"": ""qld.qldtraffic.6a26ef712f40e7c0b047"", ""source_event_id"": ""819580"", ""distance_m"": 49847.8, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Between Edward Street and Whites Road | Road closed to through traffic"", ""road_name"": ""Patrick Street"", ""locality"": ""Laidley"", ""restrictions_text"": ""Observe signage"", ""raw_advice"": ""Observe signage"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to through traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/819580""}, {""closure_id"": ""qld.qldtraffic.c5b15c1c02cdffc8ff20"", ""source_event_id"": ""797741"", ""distance_m"": 52899.3, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Part Shoulder Closed - Road Damage - Observe Signage | Lane or lanes reduced"", ""road_name"": ""Mountain View Drive"", ""locality"": ""Plainland"", ""restrictions_text"": ""Observe signage"", ""raw_advice"": ""Observe signage"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Road damage"", ""raw_impact_type"": ""Lanes affected"", ""raw_impact_subtype"": ""Lane or lanes reduced"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/797741""}, {""closure_id"": ""qld.qldtraffic.787db763dde750187f63"", ""source_event_id"": ""717127"", ""distance_m"": 113629.9, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Flood Damage at Bunya Crossing Reserve car park | Road closed to all traffic"", ""road_name"": ""Dugandan Road"", ""locality"": ""Bunya"", ""restrictions_text"": ""Do not drive in flood waters"", ""raw_advice"": ""Do not drive in flood waters"", ""raw_event_type"": ""Flooding"", ""raw_event_subtype"": ""Flash flooding"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/717127""}]",,,
qld_locality_37,Alexandra Headland,locality_road_representative_point,QLD,Sunshine Coast Regional,-26.67306637,153.1011768,False,3260830,35.4,nearest,Nearest graph node is already in a pre-closure hub-connected component.,True,False,False,9,0,0,True,State Border,,isolated_full_closures,high,Place cannot reach any modelled hub after active impassable closures are blocked.,"[{""closure_id"": ""qld.qldtraffic.19282f421924a38ea6de"", ""source_event_id"": ""825889"", ""distance_m"": 0.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Event utilising section of Sunshine Motorway Coolum to Buderim and other roads in Alexandra Headland | Road closed to all traffic"", ""road_name"": ""Alexandra Parade"", ""locality"": ""Alexandra Headland"", ""restrictions_text"": ""Motorists are urged to show patience"", ""raw_advice"": ""Motorists are urged to show patience"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/825889""}, {""closure_id"": ""qld.qldtraffic.3f3213b2ed91a43e332e"", ""source_event_id"": ""452887"", ""distance_m"": 50116.8, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Black Pinch Road, Cootharaba closed to all traffic due to landslip | Road closed to all traffic"", ""road_name"": ""Black Pinch Road"", ""locality"": ""Cootharaba"", ""restrictions_text"": ""Reduced speed limit (80km/h)"", ""raw_advice"": ""Reduced speed limit (80km/h)"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/452887""}, {""closure_id"": ""qld.qldtraffic.7fda1e2ac94e518fc962"", ""source_event_id"": ""822575"", ""distance_m"": 72781.8, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Ted Smout Bridge closed Sun 27th Sep 2026 from 5 am to 12 noon. 2 Way Flow on Houghton H/Way Bridge | Partial lane closures"", ""road_name"": ""Flinders Parade / Oxley Avenue"", ""locality"": ""Brighton / Clontarf / Woody Point"", ""restrictions_text"": ""Allow extra travel time"", ""raw_advice"": ""Allow extra travel time"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Partial lane closures"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/822575""}, {""closure_id"": ""qld.qldtraffic.b3f20e2a92abdce89c2f"", ""source_event_id"": ""788898"", ""distance_m"": 83404.5, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Fishermans Pocket Road closed between Dobbos Road and Fishermans Pocket Road No 1 due to culvert damage. | Road closed to all traffic"", ""road_name"": ""Fishermans Pocket Road"", ""locality"": ""Chatsworth / Fishermans Pocket"", ""restrictions_text"": ""Use alternative route"", ""raw_advice"": ""Use alternative route"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/788898""}, {""closure_id"": ""qld.qldtraffic.787db763dde750187f63"", ""source_event_id"": ""717127"", ""distance_m"": 86888.3, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Flood Damage at Bunya Crossing Reserve car park | Road closed to all traffic"", ""road_name"": ""Dugandan Road"", ""locality"": ""Bunya"", ""restrictions_text"": ""Do not drive in flood waters"", ""raw_advice"": ""Do not drive in flood waters"", ""raw_event_type"": ""Flooding"", ""raw_event_subtype"": ""Flash flooding"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/717127""}]",,,
qld_locality_678,Coolum Beach,locality_road_representative_point,QLD,Sunshine Coast Regional,-26.54035388,153.074839,False,3286170,309.3,nearest,Nearest graph node is already in a pre-closure hub-connected component.,True,False,False,9,0,0,True,State Border,,isolated_full_closures,high,Place cannot reach any modelled hub after active impassable closures are blocked.,"[{""closure_id"": ""qld.qldtraffic.19282f421924a38ea6de"", ""source_event_id"": ""825889"", ""distance_m"": 0.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Event utilising section of Sunshine Motorway Coolum to Buderim and other roads in Alexandra Headland | Road closed to all traffic"", ""road_name"": ""Alexandra Parade"", ""locality"": ""Alexandra Headland"", ""restrictions_text"": ""Motorists are urged to show patience"", ""raw_advice"": ""Motorists are urged to show patience"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/825889""}, {""closure_id"": ""qld.qldtraffic.3f3213b2ed91a43e332e"", ""source_event_id"": ""452887"", ""distance_m"": 34502.6, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Black Pinch Road, Cootharaba closed to all traffic due to landslip | Road closed to all traffic"", ""road_name"": ""Black Pinch Road"", ""locality"": ""Cootharaba"", ""restrictions_text"": ""Reduced speed limit (80km/h)"", ""raw_advice"": ""Reduced speed limit (80km/h)"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/452887""}, {""closure_id"": ""qld.qldtraffic.b3f20e2a92abdce89c2f"", ""source_event_id"": ""788898"", ""distance_m"": 69630.2, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Fishermans Pocket Road closed between Dobbos Road and Fishermans Pocket Road No 1 due to culvert damage. | Road closed to all traffic"", ""road_name"": ""Fishermans Pocket Road"", ""locality"": ""Chatsworth / Fishermans Pocket"", ""restrictions_text"": ""Use alternative route"", ""raw_advice"": ""Use alternative route"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/788898""}, {""closure_id"": ""qld.qldtraffic.7fda1e2ac94e518fc962"", ""source_event_id"": ""822575"", ""distance_m"": 89325.1, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Ted Smout Bridge closed Sun 27th Sep 2026 from 5 am to 12 noon. 2 Way Flow on Houghton H/Way Bridge | Partial lane closures"", ""road_name"": ""Flinders Parade / Oxley Avenue"", ""locality"": ""Brighton / Clontarf / Woody Point"", ""restrictions_text"": ""Allow extra travel time"", ""raw_advice"": ""Allow extra travel time"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Partial lane closures"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/822575""}, {""closure_id"": ""qld.qldtraffic.787db763dde750187f63"", ""source_event_id"": ""717127"", ""distance_m"": 102697.8, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Flood Damage at Bunya Crossing Reserve car park | Road closed to all traffic"", ""road_name"": ""Dugandan Road"", ""locality"": ""Bunya"", ""restrictions_text"": ""Do not drive in flood waters"", ""raw_advice"": ""Do not drive in flood waters"", ""raw_event_type"": ""Flooding"", ""raw_event_subtype"": ""Flash flooding"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/717127""}]",,,
qld_locality_1645,Marcoola,locality_road_representative_point,QLD,Sunshine Coast Regional,-26.58333457,153.0952244,False,3267325,48.3,nearest,Nearest graph node is already in a pre-closure hub-connected component.,True,False,False,9,0,0,True,State Border,,isolated_full_closures,high,Place cannot reach any modelled hub after active impassable closures are blocked.,"[{""closure_id"": ""qld.qldtraffic.19282f421924a38ea6de"", ""source_event_id"": ""825889"", ""distance_m"": 0.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Event utilising section of Sunshine Motorway Coolum to Buderim and other roads in Alexandra Headland | Road closed to all traffic"", ""road_name"": ""Alexandra Parade"", ""locality"": ""Alexandra Headland"", ""restrictions_text"": ""Motorists are urged to show patience"", ""raw_advice"": ""Motorists are urged to show patience"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/825889""}, {""closure_id"": ""qld.qldtraffic.3f3213b2ed91a43e332e"", ""source_event_id"": ""452887"", ""distance_m"": 40181.5, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Black Pinch Road, Cootharaba closed to all traffic due to landslip | Road closed to all traffic"", ""road_name"": ""Black Pinch Road"", ""locality"": ""Cootharaba"", ""restrictions_text"": ""Reduced speed limit (80km/h)"", ""raw_advice"": ""Reduced speed limit (80km/h)"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/452887""}, {""closure_id"": ""qld.qldtraffic.b3f20e2a92abdce89c2f"", ""source_event_id"": ""788898"", ""distance_m"": 74909.4, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Fishermans Pocket Road closed between Dobbos Road and Fishermans Pocket Road No 1 due to culvert damage. | Road closed to all traffic"", ""road_name"": ""Fishermans Pocket Road"", ""locality"": ""Chatsworth / Fishermans Pocket"", ""restrictions_text"": ""Use alternative route"", ""raw_advice"": ""Use alternative route"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/788898""}, {""closure_id"": ""qld.qldtraffic.7fda1e2ac94e518fc962"", ""source_event_id"": ""822575"", ""distance_m"": 83951.6, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Ted Smout Bridge closed Sun 27th Sep 2026 from 5 am to 12 noon. 2 Way Flow on Houghton H/Way Bridge | Partial lane closures"", ""road_name"": ""Flinders Parade / Oxley Avenue"", ""locality"": ""Brighton / Clontarf / Woody Point"", ""restrictions_text"": ""Allow extra travel time"", ""raw_advice"": ""Allow extra travel time"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Partial lane closures"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/822575""}, {""closure_id"": ""qld.qldtraffic.787db763dde750187f63"", ""source_event_id"": ""717127"", ""distance_m"": 97756.7, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Flood Damage at Bunya Crossing Reserve car park | Road closed to all traffic"", ""road_name"": ""Dugandan Road"", ""locality"": ""Bunya"", ""restrictions_text"": ""Do not drive in flood waters"", ""raw_advice"": ""Do not drive in flood waters"", ""raw_event_type"": ""Flooding"", ""raw_event_subtype"": ""Flash flooding"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/717127""}]",,,
qld_locality_1658,Maroochydore,locality_road_representative_point,QLD,Sunshine Coast Regional,-26.65669909,153.0845363,False,3415467,44.1,nearest,Nearest graph node is already in a pre-closure hub-connected component.,True,False,False,9,0,0,True,State Border,,isolated_full_closures,high,Place cannot reach any modelled hub after active impassable closures are blocked.,"[{""closure_id"": ""qld.qldtraffic.19282f421924a38ea6de"", ""source_event_id"": ""825889"", ""distance_m"": 0.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Event utilising section of Sunshine Motorway Coolum to Buderim and other roads in Alexandra Headland | Road closed to all traffic"", ""road_name"": ""Alexandra Parade"", ""locality"": ""Alexandra Headland"", ""restrictions_text"": ""Motorists are urged to show patience"", ""raw_advice"": ""Motorists are urged to show patience"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/825889""}, {""closure_id"": ""qld.qldtraffic.3f3213b2ed91a43e332e"", ""source_event_id"": ""452887"", ""distance_m"": 47455.4, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Black Pinch Road, Cootharaba closed to all traffic due to landslip | Road closed to all traffic"", ""road_name"": ""Black Pinch Road"", ""locality"": ""Cootharaba"", ""restrictions_text"": ""Reduced speed limit (80km/h)"", ""raw_advice"": ""Reduced speed limit (80km/h)"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/452887""}, {""closure_id"": ""qld.qldtraffic.7fda1e2ac94e518fc962"", ""source_event_id"": ""822575"", ""distance_m"": 74823.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Ted Smout Bridge closed Sun 27th Sep 2026 from 5 am to 12 noon. 2 Way Flow on Houghton H/Way Bridge | Partial lane closures"", ""road_name"": ""Flinders Parade / Oxley Avenue"", ""locality"": ""Brighton / Clontarf / Woody Point"", ""restrictions_text"": ""Allow extra travel time"", ""raw_advice"": ""Allow extra travel time"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Partial lane closures"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/822575""}, {""closure_id"": ""qld.qldtraffic.b3f20e2a92abdce89c2f"", ""source_event_id"": ""788898"", ""distance_m"": 80650.1, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Fishermans Pocket Road closed between Dobbos Road and Fishermans Pocket Road No 1 due to culvert damage. | Road closed to all traffic"", ""road_name"": ""Fishermans Pocket Road"", ""locality"": ""Chatsworth / Fishermans Pocket"", ""restrictions_text"": ""Use alternative route"", ""raw_advice"": ""Use alternative route"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/788898""}, {""closure_id"": ""qld.qldtraffic.787db763dde750187f63"", ""source_event_id"": ""717127"", ""distance_m"": 88551.9, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Flood Damage at Bunya Crossing Reserve car park | Road closed to all traffic"", ""road_name"": ""Dugandan Road"", ""locality"": ""Bunya"", ""restrictions_text"": ""Do not drive in flood waters"", ""raw_advice"": ""Do not drive in flood waters"", ""raw_event_type"": ""Flooding"", ""raw_event_subtype"": ""Flash flooding"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/717127""}]",,,
qld_locality_1770,Mooloolaba,locality_road_representative_point,QLD,Sunshine Coast Regional,-26.68194499,153.1177908,False,3406828,29.8,nearest,Nearest graph node is already in a pre-closure hub-connected component.,True,False,False,9,0,0,True,State Border,,isolated_full_closures,high,Place cannot reach any modelled hub after active impassable closures are blocked.,"[{""closure_id"": ""qld.qldtraffic.19282f421924a38ea6de"", ""source_event_id"": ""825889"", ""distance_m"": 0.0, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Event utilising section of Sunshine Motorway Coolum to Buderim and other roads in Alexandra Headland | Road closed to all traffic"", ""road_name"": ""Alexandra Parade"", ""locality"": ""Alexandra Headland"", ""restrictions_text"": ""Motorists are urged to show patience"", ""raw_advice"": ""Motorists are urged to show patience"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/825889""}, {""closure_id"": ""qld.qldtraffic.3f3213b2ed91a43e332e"", ""source_event_id"": ""452887"", ""distance_m"": 51968.2, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Black Pinch Road, Cootharaba closed to all traffic due to landslip | Road closed to all traffic"", ""road_name"": ""Black Pinch Road"", ""locality"": ""Cootharaba"", ""restrictions_text"": ""Reduced speed limit (80km/h)"", ""raw_advice"": ""Reduced speed limit (80km/h)"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/452887""}, {""closure_id"": ""qld.qldtraffic.7fda1e2ac94e518fc962"", ""source_event_id"": ""822575"", ""distance_m"": 71720.5, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Ted Smout Bridge closed Sun 27th Sep 2026 from 5 am to 12 noon. 2 Way Flow on Houghton H/Way Bridge | Partial lane closures"", ""road_name"": ""Flinders Parade / Oxley Avenue"", ""locality"": ""Brighton / Clontarf / Woody Point"", ""restrictions_text"": ""Allow extra travel time"", ""raw_advice"": ""Allow extra travel time"", ""raw_event_type"": ""Special event"", ""raw_event_subtype"": ""N/A"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Partial lane closures"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/822575""}, {""closure_id"": ""qld.qldtraffic.b3f20e2a92abdce89c2f"", ""source_event_id"": ""788898"", ""distance_m"": 85460.4, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""unknown"", ""title"": """", ""description"": ""Fishermans Pocket Road closed between Dobbos Road and Fishermans Pocket Road No 1 due to culvert damage. | Road closed to all traffic"", ""road_name"": ""Fishermans Pocket Road"", ""locality"": ""Chatsworth / Fishermans Pocket"", ""restrictions_text"": ""Use alternative route"", ""raw_advice"": ""Use alternative route"", ""raw_event_type"": ""Hazard"", ""raw_event_subtype"": ""Bridge or culvert damaged"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/788898""}, {""closure_id"": ""qld.qldtraffic.787db763dde750187f63"", ""source_event_id"": ""717127"", ""distance_m"": 86190.4, ""category_norm"": ""road_closed"", ""passability_norm"": ""impassable"", ""status_norm"": ""active"", ""reason_norm"": ""flood"", ""title"": """", ""description"": ""Flood Damage at Bunya Crossing Reserve car park | Road closed to all traffic"", ""road_name"": ""Dugandan Road"", ""locality"": ""Bunya"", ""restrictions_text"": ""Do not drive in flood waters"", ""raw_advice"": ""Do not drive in flood waters"", ""raw_event_type"": ""Flooding"", ""raw_event_subtype"": ""Flash flooding"", ""raw_impact_type"": ""Closures"", ""raw_impact_subtype"": ""Road closed to all traffic"", ""url"": ""https://api.qldtraffic.qld.gov.au/v2/events/717127""}]",,,
